market_id,market_start_time,venue,market_type,selection_id,horse_name,status,morning_price,total_matched,race_id,country_code,race_title,race_class,distance,course_type,surface_type,horse_id,saddle_cloth,isNonRunner,position,bsp,last_price_traded,highest_back_price
1.232045167,2024-08-22 16:20:00,York,WIN,159486,Miss Information,ACTIVE,5.7,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00592615,9,False,3,5.6,,
1.232045167,2024-08-22 16:20:00,York,WIN,56986757,Key To Cotai,ACTIVE,7.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00589551,5,False,17,7.15552,,
1.232045167,2024-08-22 16:20:00,York,WIN,62597342,Alfa Kellenic,ACTIVE,16.5,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00599815,11,False,1,18.32469,,
1.232045167,2024-08-22 16:20:00,York,WIN,49411868,Elim,ACTIVE,8.8,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00577995,3,False,4,9.21639,,
1.232045167,2024-08-22 16:20:00,York,WIN,43174762,Arisaig,ACTIVE,10.5,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00597418,6,False,8,11.49403,,
1.232045167,2024-08-22 16:20:00,York,WIN,59423615,Queen Of Mougins,ACTIVE,15.5,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00594679,8,False,2,16.0,,
1.232045167,2024-08-22 16:20:00,York,WIN,909741,Pinafore,ACTIVE,20.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00574277,2,False,7,20.48563,,
1.232045167,2024-08-22 16:20:00,York,WIN,36771586,Sunfall,ACTIVE,20.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00600160,14,False,12,21.30213,,
1.232045167,2024-08-22 16:20:00,York,WIN,69296691,Coppull Hall Lane,ACTIVE,15.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00608552,17,False,14,16.1114,,
1.232045167,2024-08-22 16:20:00,York,WIN,55681537,Raknah,ACTIVE,25.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00588887,7,False,5,26.42239,,
1.232045167,2024-08-22 16:20:00,York,WIN,10362159,Nine Tenths,ACTIVE,32.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00579383,1,False,13,34.0,,
1.232045167,2024-08-22 16:20:00,York,WIN,48060675,Back See Daa,ACTIVE,38.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00574187,4,False,16,40.0,,
1.232045167,2024-08-22 16:20:00,York,WIN,31428748,International Girl,ACTIVE,36.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00524086,10,False,10,36.86944,,
1.232045167,2024-08-22 16:20:00,York,WIN,45528213,Mereside Diva,ACTIVE,50.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00567121,13,False,9,49.10996,,
1.232045167,2024-08-22 16:20:00,York,WIN,38138574,Rock Melody,ACTIVE,55.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00549172,15,False,15,48.69865,,
1.232045167,2024-08-22 16:20:00,York,WIN,68101004,Aquacell,ACTIVE,75.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00607131,18,False,6,79.36991,,
1.232045167,2024-08-22 16:20:00,York,WIN,18371356,Enola Grey,ACTIVE,100.0,365083.72,1.62.1240822.7,GB,British Ebf Fillies' Handicap (Heritage Handicap) (2),Handicap,1540.0,Flat,Turf,1.00568097,12,False,11,98.30752,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,44080143,Dancingontheedge,ACTIVE,6.8,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00565362,2,False,4,5.74874,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,21274,Saxon Queen,ACTIVE,6.4,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00552695,9,False,7,7.3962,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,772619,Fine By Me,ACTIVE,6.6,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00554960,1,False,F,8.8,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,17679546,Rubys Reward,ACTIVE,7.8,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00540579,11,False,2,8.0,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,41248198,Danzini,ACTIVE,11.5,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00556085,8,False,9,13.0,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,66840522,League Clash,ACTIVE,17.0,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00605332,12,False,3,12.96359,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,50512338,Via Dante,ACTIVE,14.5,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00580473,14,False,1,16.89984,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,7633314,Borderline,ACTIVE,16.0,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00574547,4,False,6,12.5,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,39882484,Esperti,ACTIVE,28.0,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00550326,3,False,pu,21.0,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,38480239,Frankie Faulkner,ACTIVE,26.0,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00542097,6,False,8,21.93803,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,7038707,Greystoke,ACTIVE,46.0,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00529775,7,False,pu,50.0,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,52027585,Mountain Bay,ACTIVE,38.0,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00583317,5,False,pu,54.94324,,
1.232045109,2024-08-22 16:30:00,Newton Abbot,WIN,35400235,Wearapinkribbon,ACTIVE,55.0,20447.58,1.37.1240822.7,GB,William Hill Leading Racecourse Bookmaker Handicap Hurdle (5),Handicap,5825.0,Jump,Turf,1.00529561,10,False,5,32.1693,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,59289585,Road to Wembley,ACTIVE,3.75,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00594633,11,False,1,3.24092,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,6782421,Almudena,ACTIVE,6.0,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00593425,12,False,2,6.6,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,56615820,Soowaih,ACTIVE,8.8,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00589606,7,False,8,10.54641,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,13133480,Banderas,ACTIVE,8.6,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00577039,2,False,5,8.8,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,62766714,Filibustering,ACTIVE,12.5,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00600500,14,False,6,12.0,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,68425423,Far Lamore,ACTIVE,17.5,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00607482,13,False,11,28.0,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,3313209,Abraaj,ACTIVE,17.5,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00543406,8,False,4,19.88955,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,47856505,Churchella,ACTIVE,26.0,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00573526,4,False,3,22.0,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,45951121,Chillhi,ACTIVE,28.0,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00570552,3,False,12,30.0,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,44149055,Western Stars,ACTIVE,38.0,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00566347,6,False,7,39.80164,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,412445,Show No Fear,ACTIVE,50.0,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00572737,10,False,13,75.50097,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,40290233,Haarar,ACTIVE,80.0,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00552432,9,False,9,65.18283,,
1.232045742,2024-08-22 16:45:00,Newcastle,WIN,13264025,Luckys Dream,ACTIVE,85.0,30246.67,1.35.1240822.1,GB,Tote.co.uk Wey Aye The Placepot Racing League Race 29 Handicap (4),Handicap,3576.0,Both,All Weather,1.00461270,1,False,10,90.09384,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,59462985,Fox Legacy,ACTIVE,1.97,16495.88,,,,,,,,,,,,,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,41279355,Parlando,ACTIVE,9.2,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00556209,1,False,2,5.0,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,57348897,Cloud Seeker,ACTIVE,14.5,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00591675,10,False,1,5.6,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,36083426,Secret Beach,ACTIVE,18.5,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00591379,11,False,7,6.2,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,61639020,Financer,ACTIVE,19.5,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00598022,8,False,8,9.65675,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,45445954,Humble Spark,ACTIVE,21.0,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00562030,12,False,4,8.2,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,53583991,Natzor,ACTIVE,25.0,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00585308,3,False,3,8.6,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,27961272,Diamond Ranger,ACTIVE,27.0,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00567949,2,False,6,33.29835,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,6114983,Royal Dream,ACTIVE,29.0,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00576574,7,False,5,17.39361,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,25577506,Hartswood,ACTIVE,50.0,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00500096,6,False,9,28.50926,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,54982113,Golspie,ACTIVE,65.0,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00587623,5,False,10,137.24057,,
1.232045751,2024-08-22 17:15:00,Newcastle,WIN,46392710,Roll It In Glitter,ACTIVE,140.0,16495.88,1.35.1240822.2,GB,Tote.co.uk Alreet Pet Racing League Race 30 Handicap (4),Handicap,2242.0,Both,All Weather,1.00571878,9,False,11,188.4075,,
1.232044988,2024-08-22 17:30:00,Chelmsford City,WIN,12128538,Fibonacci Sequence,ACTIVE,2.12,11840.83,1.28.1240822.1,GB,Paddy Power Fillies' Restricted Novice Stakes (5),Novices',1760.0,Flat,All Weather,1.00612836,1,False,1,1.96319,,
1.232044988,2024-08-22 17:30:00,Chelmsford City,WIN,2053547,Path To Glory,ACTIVE,3.6,11840.83,1.28.1240822.1,GB,Paddy Power Fillies' Restricted Novice Stakes (5),Novices',1760.0,Flat,All Weather,1.00612119,5,False,3,3.67203,,
1.232044988,2024-08-22 17:30:00,Chelmsford City,WIN,60745717,Adore You,ACTIVE,6.6,11840.83,1.28.1240822.1,GB,Paddy Power Fillies' Restricted Novice Stakes (5),Novices',1760.0,Flat,All Weather,1.00596626,2,False,4,6.25391,,
1.232044988,2024-08-22 17:30:00,Chelmsford City,WIN,71808443,Anamika,ACTIVE,15.5,11840.83,1.28.1240822.1,GB,Paddy Power Fillies' Restricted Novice Stakes (5),Novices',1760.0,Flat,All Weather,1.00612835,3,False,2,11.68002,,
1.232044988,2024-08-22 17:30:00,Chelmsford City,WIN,72890948,Honest Angel,ACTIVE,29.0,11840.83,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,59120906,The Coffee Pod,ACTIVE,7.0,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,39342311,Mattice,ACTIVE,9.8,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,45527630,Castan,ACTIVE,10.0,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,47603763,Accrual,ACTIVE,10.5,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,32278,Fidelius,ACTIVE,10.5,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,49230390,Juicy,ACTIVE,11.0,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,57047843,Macanudo,ACTIVE,13.0,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,1220043,Bright,ACTIVE,13.5,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,39280888,Faro De San Juan,ACTIVE,17.5,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,28442652,South Parade,ACTIVE,21.0,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,227336,Northern Spirit,ACTIVE,22.0,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,33361098,Water Of Leith,ACTIVE,36.0,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,24891090,Lady Celia,ACTIVE,48.0,10685.08,,,,,,,,,,,,,,
1.23204577,2024-08-22 17:45:00,Newcastle,WIN,24479296,Stone Circle,ACTIVE,55.0,10685.08,,,,,,,,,,,,,,
1.232044995,2024-08-22 18:00:00,Chelmsford City,WIN,5504070,Cariad,ACTIVE,4.1,6366.54,1.28.1240822.2,GB,Paddy Power Handicap (6),Handicap,1760.0,Flat,All Weather,1.00569352,1,False,4,3.76411,,
1.232044995,2024-08-22 18:00:00,Chelmsford City,WIN,2269088,Covert Mission,ACTIVE,5.3,6366.54,1.28.1240822.2,GB,Paddy Power Handicap (6),Handicap,1760.0,Flat,All Weather,1.00531055,3,False,6,5.69641,,
1.232044995,2024-08-22 18:00:00,Chelmsford City,WIN,26340405,Bold Suitor,ACTIVE,5.9,6366.54,1.28.1240822.2,GB,Paddy Power Handicap (6),Handicap,1760.0,Flat,All Weather,1.00513203,7,False,5,5.81846,,
1.232044995,2024-08-22 18:00:00,Chelmsford City,WIN,39036147,Meng Tian,ACTIVE,6.2,6366.54,1.28.1240822.2,GB,Paddy Power Handicap (6),Handicap,1760.0,Flat,All Weather,1.00544922,4,False,2,6.42057,,
1.232044995,2024-08-22 18:00:00,Chelmsford City,WIN,38069074,Got No Dollars,ACTIVE,9.8,6366.54,1.28.1240822.2,GB,Paddy Power Handicap (6),Handicap,1760.0,Flat,All Weather,1.00540440,2,False,1,9.0,,
1.232044995,2024-08-22 18:00:00,Chelmsford City,WIN,49411053,H Key Lails,ACTIVE,10.5,6366.54,1.28.1240822.2,GB,Paddy Power Handicap (6),Handicap,1760.0,Flat,All Weather,1.00572361,5,False,3,14.1879,,
1.232044995,2024-08-22 18:00:00,Chelmsford City,WIN,51132,Zeno,ACTIVE,26.0,6366.54,1.28.1240822.2,GB,Paddy Power Handicap (6),Handicap,1760.0,Flat,All Weather,1.00584738,8,False,7,33.66111,,
1.232044995,2024-08-22 18:00:00,Chelmsford City,WIN,51725571,Juan Cool Dude,ACTIVE,75.0,6366.54,1.28.1240822.2,GB,Paddy Power Handicap (6),Handicap,1760.0,Flat,All Weather,1.00583021,6,False,8,106.79338,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,62794400,Kamboo,ACTIVE,3.35,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00600583,5,False,1,3.49375,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,4523390,Night Breeze,ACTIVE,5.8,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00594784,6,False,3,7.0,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,65185841,Whos Glen,ACTIVE,6.8,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00603516,12,False,4,3.99356,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,41176349,Percy Jones,ACTIVE,15.5,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00555765,9,False,10,15.76296,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,16920085,La Pulga,ACTIVE,16.5,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00549852,3,False,2,22.18332,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,38951037,Lexington Knight,ACTIVE,18.0,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00543878,4,False,6,26.0,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,43738,True Courage,ACTIVE,22.0,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00531858,1,False,7,25.0,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,20118911,Dark Jedi,ACTIVE,26.0,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00484941,7,False,9,36.77542,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,47800234,Corsican Caper,ACTIVE,26.0,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00574687,13,False,11,34.98519,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,46249948,Tafsir,ACTIVE,48.0,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00571526,11,False,5,47.5065,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,15836857,Furzig,ACTIVE,42.0,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00470534,10,False,8,37.8781,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,45475712,John Chard Vc,ACTIVE,50.0,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00569336,8,False,12,71.27183,,
1.232045788,2024-08-22 18:15:00,Newcastle,WIN,26921896,Matchless,ACTIVE,75.0,10361.37,1.35.1240822.4,GB,Tote.co.uk Howay The Lads Racing League Race 32 Handicap (3),Handicap,2738.0,Both,All Weather,1.00531630,2,False,13,224.6794,,
1.232045001,2024-08-22 18:30:00,Chelmsford City,WIN,57419600,Never So Brave,ACTIVE,2.06,11352.81,1.28.1240822.3,GB,Weatherbys Chelmsford City Cup Handicap (2),Handicap,1540.0,Flat,All Weather,1.00590282,2,False,2,2.0,,
1.232045001,2024-08-22 18:30:00,Chelmsford City,WIN,3406806,Fair Point,ACTIVE,4.3,11352.81,1.28.1240822.3,GB,Weatherbys Chelmsford City Cup Handicap (2),Handicap,1540.0,Flat,All Weather,1.00598235,4,False,3,4.70733,,
1.232045001,2024-08-22 18:30:00,Chelmsford City,WIN,45326508,Alzahir,ACTIVE,6.8,11352.81,1.28.1240822.3,GB,Weatherbys Chelmsford City Cup Handicap (2),Handicap,1540.0,Flat,All Weather,1.00569350,3,False,4,7.0,,
1.232045001,2024-08-22 18:30:00,Chelmsford City,WIN,10108392,Ararat,ACTIVE,11.0,11352.81,1.28.1240822.3,GB,Weatherbys Chelmsford City Cup Handicap (2),Handicap,1540.0,Flat,All Weather,1.00575705,5,False,1,8.49046,,
1.232045001,2024-08-22 18:30:00,Chelmsford City,WIN,13536554,Alaskan Gold,ACTIVE,21.0,11352.81,1.28.1240822.3,GB,Weatherbys Chelmsford City Cup Handicap (2),Handicap,1540.0,Flat,All Weather,1.00593411,1,False,5,23.74946,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,10849765,Storm Star,ACTIVE,4.6,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00608574,8,False,3,4.3,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,62362516,So Deuce,ACTIVE,8.4,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00598722,6,False,10,7.6,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,26314799,Al Rufaa,ACTIVE,10.0,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00513601,7,False,2,8.15676,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,12718750,Tolstoy,ACTIVE,10.5,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00548306,3,False,1,10.24543,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,59154552,Glam Squad,ACTIVE,10.0,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00594500,11,False,8,11.18125,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,50307212,Lough Leane,ACTIVE,12.0,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00579944,9,False,9,9.53305,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,43971010,Nikovo,ACTIVE,17.0,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00565973,5,False,5,21.0,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,39590054,Eldrickjones,ACTIVE,22.0,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00548745,1,False,7,24.93063,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,20002543,Riot,ACTIVE,23.0,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00506531,4,False,14,36.0,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,46273106,Benacre,ACTIVE,27.0,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00569351,2,False,12,24.94229,,
1.232045795,2024-08-22 18:45:00,Newcastle,WIN,45171144,Lahab,ACTIVE,28.0,9488.16,1.35.1240822.5,GB,Tote.co.uk Howay The Lasses Racing League Race 33 Handicap (3),Handicap,1765.0,Both,All Weather,1.00568894,12,False,4,30.0,,
