market_id,market_start_time,venue,market_type,selection_id,horse_name,status,last_price_traded,total_matched,highest_back_price
1.231803461,2024-08-16T13:40:00,Newbury,WIN,31388255,Stiorra,ACTIVE,38.0,0.0,24.0
1.231803461,2024-08-16T13:40:00,Newbury,WIN,1546228,Glad Eye,ACTIVE,34.0,0.0,32.0
1.231803461,2024-08-16T13:40:00,Newbury,WIN,72249680,Maldevious,ACTIVE,46.0,0.0,30.0
1.231803461,2024-08-16T13:40:00,Newbury,WIN,72651357,Isabella Castile,ACTIVE,48.0,0.0,36.0
1.231803302,2024-08-16T13:50:00,Epsom,WIN,11778714,Muscika,ACTIVE,3.0,0.0,3.0
1.231803302,2024-08-16T13:50:00,Epsom,WIN,55986880,Ashwiyaa,ACTIVE,4.7,0.0,4.4
1.231803302,2024-08-16T13:50:00,Epsom,WIN,45699867,Dickieburd,ACTIVE,5.0,0.0,4.8
1.231803302,2024-08-16T13:50:00,Epsom,WIN,57087182,Merrimack,ACTIVE,11.0,0.0,9.2
1.231803302,2024-08-16T13:50:00,Epsom,WIN,570904,Cooperation,ACTIVE,13.0,0.0,9.8
1.231803302,2024-08-16T13:50:00,Epsom,WIN,59966160,Solar Aclaim,ACTIVE,11.5,0.0,9.0
1.231803302,2024-08-16T13:50:00,Epsom,WIN,55753702,Okami,ACTIVE,90.0,0.0,44.0
1.231803302,2024-08-16T13:50:00,Epsom,WIN,2555756,Tourist,REMOVED,,,
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,32049360,Danzart,ACTIVE,5.0,0.0,4.8
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,28677451,Monsieur Patat,ACTIVE,6.8,0.0,6.6
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,44603603,White Umbrella,ACTIVE,8.2,0.0,6.6
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,36310980,A Pint Of Bear,ACTIVE,8.8,0.0,8.4
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,39081324,Crypto Quest,ACTIVE,12.0,0.0,8.6
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,42416870,Eldeyaar,ACTIVE,13.5,0.0,13.0
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,26845498,Revolucion,ACTIVE,18.0,0.0,15.5
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,37457437,Hallowed Time,ACTIVE,18.5,0.0,17.5
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,924665,Wyvern,ACTIVE,19.5,0.0,18.5
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,54647991,Rogue De Vega,ACTIVE,20.0,0.0,19.5
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,47672163,Not Just Yet,ACTIVE,32.0,0.0,22.0
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,41350868,Bankrupt,ACTIVE,36.0,0.0,29.0
1.231803421,2024-08-16T14:00:00,Wolverhampton,WIN,45770685,Bingley Crocker,ACTIVE,,0.0,42.0
1.231803468,2024-08-16T14:15:00,Newbury,WIN,1203909,Kings Charter,ACTIVE,2.82,0.0,2.8
1.231803468,2024-08-16T14:15:00,Newbury,WIN,70397068,Windlord,ACTIVE,5.0,0.0,4.6
1.231803468,2024-08-16T14:15:00,Newbury,WIN,72621018,Isambard Brunel,ACTIVE,5.4,0.0,5.2
1.231803468,2024-08-16T14:15:00,Newbury,WIN,72621012,Hopewell Rock,ACTIVE,9.0,0.0,8.6
1.231803468,2024-08-16T14:15:00,Newbury,WIN,71153508,Pantile Warrior,ACTIVE,15.0,0.0,12.5
1.231803468,2024-08-16T14:15:00,Newbury,WIN,11409621,Sing Us A Song,ACTIVE,15.5,0.0,15.0
1.231803468,2024-08-16T14:15:00,Newbury,WIN,72651362,Sword Of Wessex,ACTIVE,32.0,0.0,26.0
1.231803468,2024-08-16T14:15:00,Newbury,WIN,72651363,Raedwald,ACTIVE,75.0,0.0,48.0
1.231803468,2024-08-16T14:15:00,Newbury,WIN,7186753,Scarlet Moon,ACTIVE,55.0,0.0,55.0
1.231803468,2024-08-16T14:15:00,Newbury,WIN,323743,Risk,ACTIVE,,0.0,70.0
1.231803468,2024-08-16T14:15:00,Newbury,WIN,72211828,Kaiya,ACTIVE,,0.0,70.0
1.231803315,2024-08-16T14:25:00,Epsom,WIN,15965810,Corporate Raider,ACTIVE,5.0,0.0,4.7
1.231803315,2024-08-16T14:25:00,Epsom,WIN,48353224,Imperial Cult,ACTIVE,5.1,0.0,4.8
1.231803315,2024-08-16T14:25:00,Epsom,WIN,36643066,Early Morning Dew,ACTIVE,7.6,0.0,6.6
1.231803315,2024-08-16T14:25:00,Epsom,WIN,28172571,Martin Spirit,ACTIVE,9.4,0.0,9.2
1.231803315,2024-08-16T14:25:00,Epsom,WIN,35387937,River Alwen,ACTIVE,12.0,0.0,8.6
1.231803315,2024-08-16T14:25:00,Epsom,WIN,35912909,Rainbow Sign,ACTIVE,14.5,0.0,10.0
1.231803315,2024-08-16T14:25:00,Epsom,WIN,40766246,Mrembo,ACTIVE,12.0,0.0,11.5
1.231803315,2024-08-16T14:25:00,Epsom,WIN,60824711,Remarkable Flight,ACTIVE,12.5,0.0,10.5
1.231803315,2024-08-16T14:25:00,Epsom,WIN,35676575,Star Of Epsom,ACTIVE,15.5,0.0,13.5
1.231803315,2024-08-16T14:25:00,Epsom,WIN,8935821,Lawn Ranger,ACTIVE,17.5,0.0,11.5
1.231803315,2024-08-16T14:25:00,Epsom,WIN,39803394,Nasim,ACTIVE,,0.0,16.5
1.231803434,2024-08-16T14:35:00,Wolverhampton,WIN,42401,Small Fry,ACTIVE,2.88,0.0,2.76
1.231803434,2024-08-16T14:35:00,Wolverhampton,WIN,58787926,Miss Gitana,ACTIVE,4.5,0.0,4.5
1.231803434,2024-08-16T14:35:00,Wolverhampton,WIN,57891675,Standbackandlook,ACTIVE,5.6,0.0,5.4
1.231803434,2024-08-16T14:35:00,Wolverhampton,WIN,50370279,Whispering Royal,ACTIVE,8.4,0.0,8.0
1.231803434,2024-08-16T14:35:00,Wolverhampton,WIN,28687991,Virtual Hug,ACTIVE,16.5,0.0,15.0
1.231803434,2024-08-16T14:35:00,Wolverhampton,WIN,37694575,Doublethetrouble,ACTIVE,26.0,0.0,20.0
1.231803434,2024-08-16T14:35:00,Wolverhampton,WIN,13634890,Militry Decoration,ACTIVE,34.0,0.0,25.0
1.231803474,2024-08-16T14:45:00,Newbury,WIN,10715597,Adrestia,ACTIVE,3.6,0.0,3.55
1.231803474,2024-08-16T14:45:00,Newbury,WIN,71942937,Lady Of Andros,ACTIVE,8.0,0.0,7.2
1.231803474,2024-08-16T14:45:00,Newbury,WIN,68330726,Amestris,ACTIVE,9.8,0.0,9.4
1.231803474,2024-08-16T14:45:00,Newbury,WIN,68134685,Englemere,ACTIVE,10.5,0.0,8.4
1.231803474,2024-08-16T14:45:00,Newbury,WIN,68969396,River Seine,ACTIVE,9.6,0.0,9.2
1.231803474,2024-08-16T14:45:00,Newbury,WIN,67613487,Violet Love,ACTIVE,10.0,0.0,10.0
1.231803474,2024-08-16T14:45:00,Newbury,WIN,68073095,Kaadi,ACTIVE,11.5,0.0,10.0
1.231803474,2024-08-16T14:45:00,Newbury,WIN,22851,Storm Call,ACTIVE,18.5,0.0,16.5
1.231803474,2024-08-16T14:45:00,Newbury,WIN,69942627,Cressida Wildes,ACTIVE,28.0,0.0,25.0
1.231803474,2024-08-16T14:45:00,Newbury,WIN,68330731,Cindy Lou Who,ACTIVE,75.0,0.0,44.0
1.231803474,2024-08-16T14:45:00,Newbury,WIN,67412674,Kuwaitya,ACTIVE,75.0,0.0,44.0
1.231803474,2024-08-16T14:45:00,Newbury,WIN,70013821,I Got Soul,ACTIVE,46.0,0.0,48.0
1.231803474,2024-08-16T14:45:00,Newbury,WIN,70013823,Music History,ACTIVE,55.0,0.0,50.0
1.231803474,2024-08-16T14:45:00,Newbury,WIN,68330724,Magic Mild,REMOVED,,,
1.231803308,2024-08-16T15:00:00,Epsom,WIN,57569275,Unreal Connection,ACTIVE,4.0,0.0,3.8
1.231803308,2024-08-16T15:00:00,Epsom,WIN,4972552,Etretat,ACTIVE,5.4,0.0,5.0
1.231803308,2024-08-16T15:00:00,Epsom,WIN,58423448,Hello Cotai,ACTIVE,5.7,0.0,5.5
1.231803308,2024-08-16T15:00:00,Epsom,WIN,57385350,Faayzah,ACTIVE,6.6,0.0,5.9
1.231803308,2024-08-16T15:00:00,Epsom,WIN,61566018,Cherry King,ACTIVE,8.8,0.0,7.6
1.231803308,2024-08-16T15:00:00,Epsom,WIN,64472310,Ten Commitments,ACTIVE,8.6,0.0,7.4
1.23180344,2024-08-16T15:10:00,Wolverhampton,WIN,11308767,Aces Wild,ACTIVE,3.4,0.0,3.35
1.23180344,2024-08-16T15:10:00,Wolverhampton,WIN,28569300,Nelson Gay,ACTIVE,4.7,0.0,4.5
1.23180344,2024-08-16T15:10:00,Wolverhampton,WIN,24305682,Dubai Station,ACTIVE,5.5,0.0,5.0
1.23180344,2024-08-16T15:10:00,Wolverhampton,WIN,36857479,Mondammej,ACTIVE,5.2,0.0,5.3
1.23180344,2024-08-16T15:10:00,Wolverhampton,WIN,25092597,Pop Dancer,ACTIVE,11.5,0.0,9.0
1.23180344,2024-08-16T15:10:00,Wolverhampton,WIN,44767727,Phoenix Beach,ACTIVE,14.0,0.0,9.6
1.23180344,2024-08-16T15:10:00,Wolverhampton,WIN,4489456,Ancient Times,REMOVED,,,
1.231803481,2024-08-16T15:20:00,Newbury,WIN,56653667,Game Set,ACTIVE,5.3,0.0,5.2
1.231803481,2024-08-16T15:20:00,Newbury,WIN,18154247,Lord Rapscallion,ACTIVE,9.4,0.0,9.2
1.231803481,2024-08-16T15:20:00,Newbury,WIN,40778822,King Cabo,ACTIVE,11.5,0.0,11.5
1.231803481,2024-08-16T15:20:00,Newbury,WIN,21124918,Lyndon B,ACTIVE,11.0,0.0,9.6
1.231803481,2024-08-16T15:20:00,Newbury,WIN,57661658,Mercian Warrior,ACTIVE,15.0,0.0,13.0
1.231803481,2024-08-16T15:20:00,Newbury,WIN,146263,General Assembly,ACTIVE,13.5,0.0,12.0
1.231803481,2024-08-16T15:20:00,Newbury,WIN,55720913,Tierney,ACTIVE,13.5,0.0,13.0
1.231803481,2024-08-16T15:20:00,Newbury,WIN,24389067,Able Kane,ACTIVE,15.5,0.0,12.5
1.231803481,2024-08-16T15:20:00,Newbury,WIN,48353187,Red Maids,ACTIVE,17.0,0.0,14.0
1.231803481,2024-08-16T15:20:00,Newbury,WIN,45760137,Kaolinite,ACTIVE,17.5,0.0,17.5
1.231803481,2024-08-16T15:20:00,Newbury,WIN,56816850,Betties Bay,ACTIVE,19.0,0.0,15.0
1.231803481,2024-08-16T15:20:00,Newbury,WIN,6718197,Woodstock,ACTIVE,25.0,0.0,23.0
1.231803481,2024-08-16T15:20:00,Newbury,WIN,6782440,Sustained,ACTIVE,24.0,0.0,20.0
1.231803481,2024-08-16T15:20:00,Newbury,WIN,44304261,Haziym,ACTIVE,36.0,0.0,22.0
1.231803481,2024-08-16T15:20:00,Newbury,WIN,48299526,City Cyclone,ACTIVE,70.0,0.0,36.0
1.231803321,2024-08-16T15:35:00,Epsom,WIN,55720831,Land Of Magic,ACTIVE,4.5,0.0,3.95
1.231803321,2024-08-16T15:35:00,Epsom,WIN,3287811,Marlay Park,ACTIVE,4.6,0.0,4.6
1.231803321,2024-08-16T15:35:00,Epsom,WIN,46273674,Dream Of Mischief,ACTIVE,5.1,0.0,4.8
1.231803321,2024-08-16T15:35:00,Epsom,WIN,57661660,The Smiling Wolf,ACTIVE,9.2,0.0,8.8
1.231803321,2024-08-16T15:35:00,Epsom,WIN,245390,Island Native,ACTIVE,10.5,0.0,10.5
1.231803321,2024-08-16T15:35:00,Epsom,WIN,62349,King David,ACTIVE,11.5,0.0,10.5
1.231803321,2024-08-16T15:35:00,Epsom,WIN,21142734,Revolutionise,ACTIVE,15.5,0.0,13.0
1.231803321,2024-08-16T15:35:00,Epsom,WIN,53955465,Guns And Flowers,ACTIVE,50.0,0.0,30.0
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,24270505,Clever Currency,ACTIVE,2.8,0.0,2.76
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,31597913,Dillydingdillydong,ACTIVE,3.7,0.0,3.65
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,15823186,Busby,ACTIVE,6.86,0.0,3.65
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,22640972,Bay Of Naples,ACTIVE,10.5,0.0,8.4
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,42888675,Naadyaa,ACTIVE,13.55,0.0,9.8
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,10051059,Red Dwarf,ACTIVE,14.0,0.0,13.5
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,6345459,Rubellite,ACTIVE,24.0,0.0,18.0
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,65217691,Exceptionality,ACTIVE,49.68,0.0,18.5
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,39899365,Caracristi,ACTIVE,,0.0,20.0
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,1366807,Sexy Rexy,ACTIVE,38.0,0.0,24.0
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,62103849,Maruna,REMOVED,,,
1.231803447,2024-08-16T15:45:00,Wolverhampton,WIN,57319,Rampant,REMOVED,,,
1.231803488,2024-08-16T15:55:00,Newbury,WIN,77101,Double Red,ACTIVE,4.7,0.0,4.6
1.231803488,2024-08-16T15:55:00,Newbury,WIN,41503360,Meleri,ACTIVE,6.8,0.0,6.4
1.231803488,2024-08-16T15:55:00,Newbury,WIN,40626696,Snapcracklepop,ACTIVE,7.2,0.0,7.2
1.231803488,2024-08-16T15:55:00,Newbury,WIN,54027331,Eagle Eyed Tom,ACTIVE,7.4,0.0,7.2
1.231803488,2024-08-16T15:55:00,Newbury,WIN,59924227,Beach Point,ACTIVE,9.0,0.0,8.0
1.231803488,2024-08-16T15:55:00,Newbury,WIN,15062475,Carp Kid,ACTIVE,19.0,0.0,17.0
1.231803488,2024-08-16T15:55:00,Newbury,WIN,24813985,Precision Storm,ACTIVE,22.0,0.0,16.5
1.231803488,2024-08-16T15:55:00,Newbury,WIN,60388,Fair Dinkum,ACTIVE,16.5,0.0,16.5
1.231803488,2024-08-16T15:55:00,Newbury,WIN,40860455,Typical Woman,ACTIVE,18.5,0.0,18.0
1.231803488,2024-08-16T15:55:00,Newbury,WIN,47223776,New Dayrell,ACTIVE,26.0,0.0,18.5
1.231803488,2024-08-16T15:55:00,Newbury,WIN,36002114,Wonder Starelzaam,ACTIVE,25.0,0.0,16.5
1.231803488,2024-08-16T15:55:00,Newbury,WIN,37271694,Afta Party,ACTIVE,55.0,0.0,32.0
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,71120843,Olympus Point,ACTIVE,1.96,0.0,1.96
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,71915804,Native Instinct,ACTIVE,7.0,0.0,7.8
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,70679605,Thunder Wonder,ACTIVE,8.4,0.0,8.0
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,28005636,Springbok,ACTIVE,10.5,0.0,9.2
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,1213703,Tarlac,ACTIVE,14.0,0.0,12.0
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,38475806,Arbitration,ACTIVE,14.0,0.0,13.0
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,72651347,Westcombe,ACTIVE,34.0,0.0,20.0
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,70113659,Vesperado,ACTIVE,60.0,0.0,36.0
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,71731012,Sidney Stratton,ACTIVE,120.0,0.0,65.0
1.231803368,2024-08-16T15:58:00,Thirsk,WIN,69652960,Raysham,ACTIVE,,0.0,55.0
1.231803328,2024-08-16T16:15:00,Newmarket,WIN,69400752,Calyxoh,ACTIVE,2.86,0.0,2.86
1.231803328,2024-08-16T16:15:00,Newmarket,WIN,11081615,Made The Cut,ACTIVE,4.0,0.0,3.95
1.231803328,2024-08-16T16:15:00,Newmarket,WIN,750227,Cairdeas,ACTIVE,5.2,0.0,4.7
1.231803328,2024-08-16T16:15:00,Newmarket,WIN,71636,Reporter,ACTIVE,9.8,0.0,8.6
1.231803328,2024-08-16T16:15:00,Newmarket,WIN,72651339,Light Crusader,ACTIVE,8.4,0.0,12.0
1.231803328,2024-08-16T16:15:00,Newmarket,WIN,71847108,Kisskodi,ACTIVE,24.0,0.0,23.0
1.231803328,2024-08-16T16:15:00,Newmarket,WIN,70610285,Corpus Juris,ACTIVE,,0.0,25.0
1.231803328,2024-08-16T16:15:00,Newmarket,WIN,63484,Flying Fortress,ACTIVE,46.0,0.0,28.0
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,71770228,Bonnies Boy,ACTIVE,3.95,0.0,3.85
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,72422020,This Farh,ACTIVE,4.1,0.0,4.1
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,72360936,Hindley,ACTIVE,6.8,0.0,6.0
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,71915797,Straight Back Up,ACTIVE,6.6,0.0,6.6
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,69684894,Dark Cloud Rising,ACTIVE,9.4,0.0,8.6
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,8570543,Homeland,ACTIVE,16.0,0.0,11.0
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,1543049,Dan Tucker,ACTIVE,,0.0,14.0
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,72249676,The Vital Spark,ACTIVE,,0.0,16.0
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,71384195,Hundred Caps,ACTIVE,,0.0,16.5
1.231803375,2024-08-16T16:30:00,Thirsk,WIN,70938700,Darlas Secret,ACTIVE,,0.0,16.5
1.231803335,2024-08-16T16:45:00,Newmarket,WIN,72621014,Arabian Poet,ACTIVE,2.16,0.0,2.12
1.231803335,2024-08-16T16:45:00,Newmarket,WIN,72111096,Vecu,ACTIVE,4.4,0.0,4.3
1.231803335,2024-08-16T16:45:00,Newmarket,WIN,839847,Scandinavia,ACTIVE,5.5,0.0,5.4
1.231803335,2024-08-16T16:45:00,Newmarket,WIN,72621016,King Of Cities,ACTIVE,18.0,0.0,16.0
1.231803335,2024-08-16T16:45:00,Newmarket,WIN,46556,Anniversary,ACTIVE,25.0,0.0,18.5
1.231803335,2024-08-16T16:45:00,Newmarket,WIN,72651341,Double Meaning,ACTIVE,26.0,0.0,19.0
1.231803335,2024-08-16T16:45:00,Newmarket,WIN,64553873,Knights Gold,ACTIVE,70.0,0.0,36.0
1.231803335,2024-08-16T16:45:00,Newmarket,WIN,21473299,Sedate,ACTIVE,65.0,0.0,38.0
1.231803335,2024-08-16T16:45:00,Newmarket,WIN,72651340,Big Gypsy King,ACTIVE,75.0,0.0,44.0
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,72211814,Force And Valour,ACTIVE,3.4,0.0,3.4
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,38433796,Counting Cards,ACTIVE,4.9,0.0,4.5
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,14088,Mr Cool,ACTIVE,6.2,0.0,6.0
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,18570222,Too Sweet,ACTIVE,5.5,0.0,6.2
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,72211832,Blue Force One,ACTIVE,17.0,0.0,15.5
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,72033237,Night Emperor,ACTIVE,17.5,0.0,14.0
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,70867351,Paulie Two Lockers,ACTIVE,30.0,0.0,19.5
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,70580859,Lady Roxby,ACTIVE,34.0,0.0,20.0
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,71915807,Capricorn King,ACTIVE,,0.0,23.0
1.231803382,2024-08-16T17:00:00,Thirsk,WIN,72651349,Harswell Ruby,ACTIVE,18.5,0.0,29.0
1.231803341,2024-08-16T17:15:00,Newmarket,WIN,46686267,Hey Lyla,ACTIVE,4.9,0.0,4.8
1.231803341,2024-08-16T17:15:00,Newmarket,WIN,57419552,New Kings Road,ACTIVE,5.4,0.0,5.5
1.231803341,2024-08-16T17:15:00,Newmarket,WIN,46611821,Arika,ACTIVE,5.8,0.0,5.8
1.231803341,2024-08-16T17:15:00,Newmarket,WIN,69174837,Fine Gold,ACTIVE,6.2,0.0,6.4
1.231803341,2024-08-16T17:15:00,Newmarket,WIN,68425421,Sheilas Paradise,ACTIVE,7.4,0.0,7.2
1.231803341,2024-08-16T17:15:00,Newmarket,WIN,64561308,Mr Swivell,ACTIVE,8.6,0.0,8.4
1.231803341,2024-08-16T17:15:00,Newmarket,WIN,25351858,Tadreeb,ACTIVE,15.0,0.0,8.0
1.231803389,2024-08-16T17:30:00,Thirsk,WIN,61379127,Jez Bomb,ACTIVE,2.8,0.0,2.72
1.231803389,2024-08-16T17:30:00,Thirsk,WIN,15914449,Jamih,ACTIVE,7.2,0.0,7.0
